Fecha,Hora,Temp_Media_C,Hum_Media_pct,Vel_Viento_ms,Dir_Viento_grados,Rad_Wm2,Precip_mm
01/01/2026,14:30,6.67,78.30,0.54,4.19,94.50,0.00
01/01/2026,15:00,6.93,77.90,0.48,5.60,70.10,0.00
01/01/2026,15:30,6.85,80.60,0.34,356.90,56.27,0.00
01/01/2026,16:00,6.69,84.90,0.24,71.90,57.27,0.00
01/01/2026,16:30,6.60,86.00,0.71,71.30,34.48,0.00
01/01/2026,17:00,6.47,87.40,0.29,59.50,10.90,0.00
01/01/2026,17:30,6.11,88.90,0.15,356.20,0.38,0.00
01/01/2026,18:00,6.07,90.00,0.17,36.02,0.00,0.00
01/01/2026,18:30,6.04,91.00,0.16,58.50,0.00,0.00
01/01/2026,19:00,6.29,91.20,0.24,79.50,0.00,0.00
01/01/2026,19:30,6.47,91.00,0.03,163.40,0.00,0.00
01/01/2026,20:00,6.45,91.00,0.44,43.97,0.00,0.00
01/01/2026,20:30,6.22,92.10,0.74,70.40,0.00,0.00
01/01/2026,21:00,6.58,89.80,0.50,31.62,0.00,0.00
01/01/2026,21:30,6.02,91.40,0.48,63.70,0.00,0.00
01/01/2026,22:00,5.80,92.50,0.23,61.50,0.00,0.00
01/01/2026,22:30,5.78,92.70,0.00,84.60,0.00,0.00
01/01/2026,23:00,5.69,92.50,0.00,230.70,0.00,0.00
01/01/2026,23:30,5.71,92.90,0.03,56.84,0.00,0.00
02/01/2026,24:00,5.62,93.10,0.17,92.90,0.00,0.00
02/01/2026,0:30,5.78,93.50,0.20,148.30,0.00,0.00
02/01/2026,1:00,5.89,93.00,0.56,145.60,0.00,0.00
02/01/2026,1:30,6.76,90.50,0.48,155.70,0.00,0.00
02/01/2026,2:00,6.69,89.20,0.11,9.46,0.00,0.00
02/01/2026,2:30,6.20,90.30,0.17,79.20,0.00,0.00
02/01/2026,3:00,6.07,90.40,0.44,151.30,0.00,0.00
02/01/2026,3:30,6.27,88.20,0.25,143.80,0.00,0.00
02/01/2026,4:00,5.96,89.10,0.63,108.30,0.00,0.00
02/01/2026,4:30,5.96,87.40,0.46,141.60,0.00,0.00
02/01/2026,5:00,5.32,90.00,0.24,129.40,0.00,0.00
02/01/2026,5:30,5.41,89.70,0.15,110.80,0.00,0.00
02/01/2026,6:00,5.14,90.10,0.10,124.90,0.00,0.00
02/01/2026,6:30,6.12,86.60,1.16,145.50,0.00,0.00
02/01/2026,7:00,6.45,83.90,1.78,148.50,0.00,0.00
02/01/2026,7:30,6.61,83.80,1.30,135.60,0.48,0.00
02/01/2026,8:00,6.67,82.90,0.99,137.10,9.84,0.00
02/01/2026,8:30,6.65,83.90,1.42,146.10,46.68,0.00
02/01/2026,9:00,8.09,78.40,1.27,156.10,106.10,0.00
02/01/2026,9:30,8.98,75.10,0.60,149.80,119.90,0.00
02/01/2026,10:00,10.09,72.20,0.56,128.30,195.50,0.00
02/01/2026,10:30,11.14,69.23,0.42,63.52,192.70,0.00
02/01/2026,11:00,11.33,71.30,0.67,9.18,229.40,0.00
02/01/2026,11:30,10.93,76.70,0.94,23.74,268.50,0.00
02/01/2026,12:00,11.53,75.00,1.20,32.30,356.00,0.00
02/01/2026,12:30,12.61,71.10,0.96,22.04,337.30,0.00
02/01/2026,13:00,13.30,69.83,0.82,17.41,309.60,0.00
02/01/2026,13:30,13.30,70.20,0.67,13.83,206.00,0.00
02/01/2026,14:00,13.65,68.99,0.65,31.22,212.80,0.00
02/01/2026,14:30,13.52,69.72,0.80,9.92,127.30,0.00
02/01/2026,15:00,13.30,70.00,0.86,342.40,111.90,0.00
02/01/2026,15:30,13.01,71.10,0.55,8.30,82.70,0.00
02/01/2026,16:00,12.79,72.80,0.28,16.02,56.59,0.00
02/01/2026,16:30,12.16,75.90,0.32,47.39,27.11,0.00
02/01/2026,17:00,11.41,79.30,0.60,68.63,9.30,0.00
02/01/2026,17:30,10.82,80.80,0.35,81.60,0.49,0.00
02/01/2026,18:00,10.26,84.50,0.17,98.30,0.00,0.00
02/01/2026,18:30,10.18,85.00,0.28,153.40,0.00,0.00
02/01/2026,19:00,9.85,84.60,0.49,157.80,0.00,0.00
02/01/2026,19:30,9.42,85.20,0.21,120.50,0.00,0.00
02/01/2026,20:00,9.20,84.40,0.86,148.30,0.00,0.00
02/01/2026,20:30,9.85,79.80,0.83,137.40,0.00,0.00
02/01/2026,21:00,10.00,77.70,0.90,129.50,0.00,0.00
02/01/2026,21:30,10.09,75.60,1.14,141.90,0.00,0.00
02/01/2026,22:00,9.96,75.40,1.05,134.10,0.00,0.00
02/01/2026,22:30,10.05,74.10,1.04,125.40,0.00,0.00
02/01/2026,23:00,10.02,74.00,1.15,108.00,0.00,0.00
02/01/2026,23:30,9.94,73.60,0.67,111.10,0.00,0.00
03/01/2026,24:00,10.07,71.00,0.89,125.70,0.00,0.00
03/01/2026,0:30,9.60,73.40,0.62,72.60,0.00,0.00
03/01/2026,1:00,8.71,77.80,0.60,76.40,0.00,0.00
03/01/2026,1:30,8.36,78.80,0.60,52.54,0.00,0.00
03/01/2026,2:00,8.47,77.70,0.52,79.50,0.00,0.00
03/01/2026,2:30,9.54,71.90,0.60,38.52,0.00,0.00
03/01/2026,3:00,9.22,72.00,0.92,94.50,0.00,0.00
03/01/2026,3:30,9.18,71.70,0.91,35.14,0.00,0.00
03/01/2026,4:00,7.65,81.50,1.20,38.09,0.00,0.00
03/01/2026,4:30,7.62,81.50,0.98,36.99,0.00,0.00
03/01/2026,5:00,7.18,85.70,1.48,38.16,0.00,0.00
03/01/2026,5:30,6.42,91.00,0.99,58.34,0.00,0.00
03/01/2026,6:00,5.73,92.70,0.21,134.10,0.00,0.00
03/01/2026,6:30,5.51,93.90,0.34,159.60,0.00,0.00
03/01/2026,7:00,5.42,93.20,0.18,169.20,0.00,0.00
03/01/2026,7:30,5.25,91.40,0.29,147.20,0.34,0.00
03/01/2026,8:00,5.29,89.50,0.51,172.60,5.98,0.00
03/01/2026,8:30,6.27,84.70,0.30,190.30,25.35,0.00
03/01/2026,9:00,6.70,83.50,0.22,279.70,44.95,0.00
03/01/2026,9:30,6.78,86.40,0.18,311.90,55.23,0.00
03/01/2026,10:00,6.91,87.50,0.36,65.72,57.31,0.00
03/01/2026,10:30,7.36,87.40,0.65,37.70,81.00,0.00
03/01/2026,11:00,7.67,87.60,0.88,48.97,112.70,0.00
03/01/2026,11:30,8.42,85.90,0.74,57.47,134.20,0.00
03/01/2026,12:00,9.89,81.20,0.68,51.24,162.00,0.00
03/01/2026,12:30,12.16,69.28,0.27,185.60,251.50,0.00
03/01/2026,13:00,13.64,56.24,0.13,89.50,180.50,0.00
03/01/2026,13:30,14.48,58.39,0.66,305.00,402.00,0.00
03/01/2026,14:00,14.10,58.30,1.20,329.20,256.50,0.00
03/01/2026,14:30,12.65,67.90,1.36,354.50,152.70,0.00
03/01/2026,15:00,12.05,69.88,1.49,346.50,113.70,0.00
03/01/2026,15:30,11.54,74.30,1.08,346.70,117.40,0.00
03/01/2026,16:00,11.37,73.80,0.47,313.30,60.62,0.00
03/01/2026,16:30,10.86,75.40,0.37,311.90,27.20,0.00
03/01/2026,17:00,10.26,77.70,0.11,276.70,7.33,0.00
03/01/2026,17:30,9.62,81.10,0.23,203.70,0.59,0.00
03/01/2026,18:00,9.15,83.50,0.43,160.70,0.00,0.00
03/01/2026,18:30,8.89,84.30,0.58,125.40,0.00,0.00
03/01/2026,19:00,8.74,84.60,0.74,87.80,0.00,0.00
03/01/2026,19:30,9.56,81.60,1.02,72.10,0.00,0.00
03/01/2026,20:00,8.96,84.30,0.84,43.34,0.00,0.00
03/01/2026,20:30,8.62,86.90,0.96,52.17,0.00,0.00
03/01/2026,21:00,8.71,88.10,0.70,72.50,0.00,0.00
03/01/2026,21:30,8.47,88.40,0.66,47.11,0.00,0.00
03/01/2026,22:00,8.11,89.60,1.26,55.46,0.00,0.00
03/01/2026,22:30,7.67,90.00,0.79,68.50,0.00,0.00
03/01/2026,23:00,6.89,92.00,1.10,51.90,0.00,0.00
03/01/2026,23:30,6.60,92.60,1.17,50.58,0.00,0.00
04/01/2026,24:00,6.22,93.10,0.81,61.97,0.00,0.00
04/01/2026,0:30,5.98,93.90,0.70,55.76,0.00,0.00
04/01/2026,1:00,5.85,93.90,1.13,56.54,0.00,0.00
04/01/2026,1:30,5.72,95.20,0.87,30.12,0.00,0.00
04/01/2026,2:00,5.67,96.60,0.97,39.18,0.00,0.00
04/01/2026,2:30,5.72,97.10,0.66,51.85,0.00,0.00
04/01/2026,3:00,5.96,97.30,0.58,58.15,0.00,0.00
04/01/2026,3:30,6.43,97.70,0.23,76.30,0.00,0.00
04/01/2026,4:00,6.27,97.40,0.32,73.20,0.00,0.00
04/01/2026,4:30,5.94,97.60,0.82,57.05,0.00,0.00
04/01/2026,5:00,6.12,97.90,0.84,56.82,0.00,0.00
04/01/2026,5:30,6.45,98.20,0.77,57.91,0.00,0.00
04/01/2026,6:00,6.94,98.10,0.79,72.50,0.00,0.00
04/01/2026,6:30,7.53,96.00,1.25,77.40,0.00,0.00
04/01/2026,7:00,7.94,91.80,1.26,79.10,0.00,0.00
04/01/2026,7:30,8.07,90.50,1.35,82.40,0.39,0.00
04/01/2026,8:00,8.14,90.30,1.27,88.30,10.76,0.00
04/01/2026,8:30,8.29,89.20,1.38,80.00,29.51,0.00
04/01/2026,9:00,8.54,88.20,1.49,88.40,49.14,0.00
04/01/2026,9:30,8.71,87.70,1.52,88.40,45.76,0.00
04/01/2026,10:00,8.82,87.60,1.68,83.90,67.98,0.00
04/01/2026,10:30,9.18,86.90,1.79,80.00,140.10,0.00
04/01/2026,11:00,9.38,85.40,2.03,79.20,110.50,0.00
04/01/2026,11:30,9.51,85.00,2.18,73.80,170.30,0.00
04/01/2026,12:00,9.77,82.90,2.59,73.60,212.20,0.00
04/01/2026,12:30,10.02,81.50,2.48,73.00,157.20,0.00
04/01/2026,13:00,9.77,81.00,2.62,79.80,157.90,0.00
04/01/2026,13:30,9.88,79.40,2.26,80.30,161.70,0.00
04/01/2026,14:00,9.86,79.90,2.59,77.90,224.00,0.00
04/01/2026,14:30,9.93,78.80,2.77,74.80,191.20,0.00
04/01/2026,15:00,9.44,80.40,2.44,77.20,113.40,0.00
04/01/2026,15:30,9.13,81.30,2.33,76.70,83.60,0.00
04/01/2026,16:00,8.55,85.70,2.12,82.10,80.70,0.00
04/01/2026,16:30,8.00,89.80,2.00,84.60,60.11,0.00
04/01/2026,17:00,7.67,89.90,1.66,79.50,16.57,0.00
04/01/2026,17:30,7.40,90.00,1.64,81.70,1.02,0.00
04/01/2026,18:00,7.25,89.60,1.48,74.80,0.00,0.00
04/01/2026,18:30,7.02,89.90,1.45,74.80,0.00,0.00
04/01/2026,19:00,6.69,90.40,1.45,75.00,0.00,0.00
04/01/2026,19:30,6.85,90.20,1.65,65.19,0.00,0.00
04/01/2026,20:00,6.89,90.20,1.68,69.51,0.00,0.00
04/01/2026,20:30,6.87,90.20,1.64,73.20,0.00,0.00
04/01/2026,21:00,6.76,90.30,1.57,70.10,0.00,0.00
04/01/2026,21:30,6.65,89.80,1.33,76.30,0.00,0.00
04/01/2026,22:00,6.67,89.50,1.19,69.60,0.00,0.00
04/01/2026,22:30,6.65,89.60,1.06,67.52,0.00,0.00
04/01/2026,23:00,6.53,90.00,0.94,63.42,0.00,0.00
04/01/2026,23:30,6.49,90.10,0.97,71.40,0.00,0.00
05/01/2026,24:00,6.40,90.10,1.18,52.16,0.00,0.00
05/01/2026,0:30,6.20,91.70,1.02,67.15,0.00,0.00
05/01/2026,1:00,5.96,92.40,0.86,55.49,0.00,0.00
05/01/2026,1:30,5.93,92.90,0.81,57.76,0.00,0.00
05/01/2026,2:00,5.87,93.30,0.96,47.86,0.00,0.00
05/01/2026,2:30,5.84,93.60,0.92,48.10,0.00,0.00
05/01/2026,3:00,5.84,93.70,0.71,43.97,0.00,0.00
05/01/2026,3:30,5.80,93.80,0.96,41.03,0.00,0.00
05/01/2026,4:00,5.78,94.60,1.06,46.54,0.00,0.00
05/01/2026,4:30,5.80,94.40,1.00,47.20,0.00,0.00
05/01/2026,5:00,5.80,94.30,1.13,45.17,0.00,0.00
05/01/2026,5:30,5.62,95.40,1.10,44.33,0.00,0.00
05/01/2026,6:00,5.49,96.00,1.14,49.42,0.00,0.00
05/01/2026,6:30,5.51,96.10,1.01,31.82,0.00,0.00
05/01/2026,7:00,5.45,96.40,1.14,16.85,0.00,0.61
05/01/2026,7:30,5.31,97.60,1.46,359.50,0.18,0.20
05/01/2026,8:00,5.18,98.30,1.38,10.32,2.89,0.00
05/01/2026,8:30,4.85,98.80,2.26,355.80,10.17,0.00
05/01/2026,9:00,3.80,99.30,2.20,356.10,27.26,0.20
05/01/2026,9:30,3.60,99.60,2.41,342.70,33.10,0.00
05/01/2026,10:00,2.67,99.80,2.21,339.30,48.35,0.00
05/01/2026,10:30,2.05,100.00,2.62,348.20,62.74,0.00
05/01/2026,11:00,1.80,100.00,2.62,341.00,78.30,0.20
05/01/2026,11:30,1.60,100.00,2.48,341.10,92.20,0.00
05/01/2026,12:00,1.98,100.00,1.72,344.10,95.30,0.00
05/01/2026,12:30,1.90,100.00,2.04,337.20,118.20,0.00
05/01/2026,13:00,1.90,99.80,2.25,343.10,133.10,0.00
05/01/2026,13:30,2.01,98.10,2.35,338.90,96.70,0.00
05/01/2026,14:00,2.03,91.30,2.19,341.20,106.50,0.00
05/01/2026,14:30,2.45,83.50,2.56,346.90,101.30,0.00
05/01/2026,15:00,3.12,71.10,3.00,350.80,147.30,0.00
05/01/2026,15:30,3.41,66.16,2.52,351.50,83.40,0.00
05/01/2026,16:00,3.21,66.02,2.78,349.00,63.04,0.00
05/01/2026,16:30,3.27,66.76,2.26,346.20,61.01,0.00
05/01/2026,17:00,3.07,66.38,2.38,349.00,16.41,0.00
05/01/2026,17:30,2.47,68.42,2.10,347.90,1.67,0.00
05/01/2026,18:00,1.74,69.29,1.78,350.20,0.00,0.00
05/01/2026,18:30,0.85,72.90,1.83,352.00,0.00,0.00
05/01/2026,19:00,0.30,75.80,1.77,353.00,0.00,0.00
05/01/2026,19:30,0.30,72.80,1.85,355.20,0.00,0.00
05/01/2026,20:00,-0.06,74.30,1.73,356.60,0.00,0.00
05/01/2026,20:30,-0.12,74.50,1.43,5.71,0.00,0.00
05/01/2026,21:00,-0.39,76.30,1.30,2.03,0.00,0.00
05/01/2026,21:30,-1.19,79.60,0.85,5.42,0.00,0.00
05/01/2026,22:00,-1.41,80.60,0.95,17.13,0.00,0.00
05/01/2026,22:30,-1.67,80.20,0.70,30.68,0.00,0.00
05/01/2026,23:00,-2.65,83.40,0.18,42.18,0.00,0.00
05/01/2026,23:30,-2.92,87.40,0.59,4.60,0.00,0.00
06/01/2026,24:00,-2.58,85.80,1.04,358.90,0.00,0.00
06/01/2026,0:30,-2.25,80.80,1.47,19.28,0.00,0.00
06/01/2026,1:00,-2.47,80.00,1.07,12.78,0.00,0.00
06/01/2026,1:30,-2.83,80.50,1.20,356.20,0.00,0.00
06/01/2026,2:00,-3.56,86.40,0.99,341.10,0.00,0.00
06/01/2026,2:30,-4.16,88.90,0.65,335.30,0.00,0.00
06/01/2026,3:00,-4.50,90.70,0.46,327.60,0.00,0.00
06/01/2026,3:30,-4.34,88.70,0.47,330.90,0.00,0.00
06/01/2026,4:00,-5.09,89.80,0.05,290.30,0.00,0.00
06/01/2026,4:30,-5.40,91.20,0.15,241.00,0.00,0.00
06/01/2026,5:00,-5.49,91.40,0.36,217.70,0.00,0.00
06/01/2026,5:30,-5.96,92.40,0.55,177.10,0.00,0.00
06/01/2026,6:00,-5.98,92.80,0.21,203.10,0.00,0.00
06/01/2026,6:30,-5.87,91.80,0.25,225.80,0.00,0.00
06/01/2026,7:00,-6.16,90.90,0.19,218.60,0.00,0.00
06/01/2026,7:30,-6.00,90.50,0.40,177.40,0.98,0.00
06/01/2026,8:00,-6.09,92.10,0.47,160.00,11.26,0.00
06/01/2026,8:30,-5.18,91.40,0.55,164.00,60.20,0.00
06/01/2026,9:00,-3.55,84.40,0.34,211.70,134.70,0.00
06/01/2026,9:30,-1.85,76.60,0.83,310.60,238.00,0.00
06/01/2026,10:00,-0.63,73.90,1.23,331.70,312.70,0.00
06/01/2026,10:30,0.41,71.50,2.05,337.90,355.00,0.00
06/01/2026,11:00,0.90,70.10,2.54,351.60,418.30,0.00
06/01/2026,11:30,2.00,66.82,3.50,345.40,461.50,0.00
06/01/2026,12:00,2.65,60.77,3.65,350.70,488.70,0.00
06/01/2026,12:30,3.27,57.56,3.75,346.60,532.90,0.00
06/01/2026,13:00,3.51,52.45,3.84,349.00,507.20,0.00
06/01/2026,13:30,3.91,50.58,3.53,351.60,416.50,0.00
06/01/2026,14:00,4.04,49.09,3.23,352.90,403.80,0.00
06/01/2026,14:30,4.33,47.58,3.10,354.00,383.60,0.00
06/01/2026,15:00,4.47,45.04,3.23,355.60,346.00,0.00
06/01/2026,15:30,4.40,45.16,3.11,351.20,235.60,0.00
06/01/2026,16:00,4.51,44.33,2.87,348.80,196.30,0.00
06/01/2026,16:30,4.24,46.05,2.59,349.50,116.00,0.00
06/01/2026,17:00,3.49,48.78,1.96,346.70,36.85,0.00
06/01/2026,17:30,2.38,54.83,1.37,343.50,2.93,0.00
06/01/2026,18:00,1.58,59.93,0.85,313.80,0.00,0.00
06/01/2026,18:30,0.89,64.78,1.02,314.70,0.00,0.00
06/01/2026,19:00,0.63,66.96,0.96,318.50,0.00,0.00
06/01/2026,19:30,0.81,66.23,1.90,333.70,0.00,0.00
06/01/2026,20:00,1.21,62.10,2.71,342.20,0.00,0.00
06/01/2026,20:30,0.92,63.07,2.50,347.00,0.00,0.00
06/01/2026,21:00,0.46,66.37,1.00,318.90,0.00,0.00
06/01/2026,21:30,-0.97,73.90,0.79,326.80,0.00,0.00
06/01/2026,22:00,-1.57,75.10,0.42,250.40,0.00,0.00
06/01/2026,22:30,-2.48,79.30,0.25,245.40,0.00,0.00
06/01/2026,23:00,-2.58,78.80,0.46,215.30,0.00,0.00
06/01/2026,23:30,-3.34,83.10,0.41,199.60,0.00,0.00
07/01/2026,24:00,-3.56,82.40,0.26,216.10,0.00,0.00
07/01/2026,0:30,-3.71,82.00,0.57,185.50,0.00,0.00
07/01/2026,1:00,-4.14,83.20,0.52,192.10,0.00,0.00
07/01/2026,1:30,-4.14,82.10,0.64,168.50,0.00,0.00
07/01/2026,2:00,-4.27,80.30,0.74,172.60,0.00,0.00
07/01/2026,2:30,-4.27,79.50,1.12,174.90,0.00,0.00
07/01/2026,3:00,-4.05,77.80,0.85,179.10,0.00,0.00
07/01/2026,3:30,-4.09,77.40,1.02,177.90,0.00,0.00
07/01/2026,4:00,-3.98,77.80,0.95,181.80,0.00,0.00
07/01/2026,4:30,-3.91,78.80,0.88,187.90,0.00,0.00
07/01/2026,5:00,-4.05,79.90,0.84,180.30,0.00,0.00
07/01/2026,5:30,-4.22,81.10,0.94,180.00,0.00,0.00
07/01/2026,6:00,-3.71,79.40,1.13,181.80,0.00,0.00
07/01/2026,6:30,-3.91,80.10,0.69,202.00,0.00,0.00
07/01/2026,7:00,-3.89,80.10,0.79,206.90,0.00,0.00
07/01/2026,7:30,-3.40,78.00,0.89,210.70,2.58,0.00
07/01/2026,8:00,-3.18,78.40,0.80,205.70,19.84,0.00
07/01/2026,8:30,-2.25,75.60,0.85,216.00,54.02,0.00
07/01/2026,9:00,-1.52,75.20,0.87,227.10,83.10,0.00
07/01/2026,9:30,-0.63,72.30,0.96,234.20,118.60,0.00
07/01/2026,10:00,1.01,64.13,1.45,245.60,311.30,0.00
07/01/2026,10:30,2.50,57.51,1.69,247.10,378.10,0.00
07/01/2026,11:00,3.58,50.92,1.74,251.30,423.10,0.00
07/01/2026,11:30,4.13,51.36,1.72,255.10,474.10,0.00
07/01/2026,12:00,4.40,51.45,1.90,251.60,438.20,0.00
07/01/2026,12:30,5.55,51.85,1.80,257.90,501.60,0.00
07/01/2026,13:00,5.84,54.49,1.76,260.50,413.10,0.00
07/01/2026,13:30,5.19,58.60,1.56,255.20,259.90,0.00
07/01/2026,14:00,5.59,58.67,1.36,258.60,269.90,0.00
07/01/2026,14:30,5.91,58.83,1.52,251.80,226.90,0.00
07/01/2026,15:00,5.64,60.92,1.21,258.60,169.40,0.00
07/01/2026,15:30,5.78,62.01,1.29,248.50,117.10,0.00
07/01/2026,16:00,5.64,63.12,1.30,244.00,84.70,0.00
07/01/2026,16:30,5.91,63.54,1.10,245.70,81.90,0.00
07/01/2026,17:00,5.89,64.70,0.89,250.80,14.69,0.00
07/01/2026,17:30,5.49,68.21,0.86,252.90,1.81,0.00
07/01/2026,18:00,4.49,72.60,0.96,252.00,0.00,0.00
07/01/2026,18:30,4.05,75.20,1.19,248.00,0.00,0.00
07/01/2026,19:00,3.50,77.70,0.93,242.00,0.00,0.00
07/01/2026,19:30,2.69,82.30,0.99,237.30,0.00,0.00
07/01/2026,20:00,2.12,86.50,0.92,236.90,0.00,0.00
07/01/2026,20:30,1.90,88.60,1.25,245.40,0.00,0.00
07/01/2026,21:00,1.97,89.30,1.09,241.70,0.00,0.00
07/01/2026,21:30,1.39,91.00,0.87,232.70,0.00,0.00
07/01/2026,22:00,0.79,93.10,0.68,220.20,0.00,0.00
07/01/2026,22:30,0.41,94.70,0.58,211.20,0.00,0.00
07/01/2026,23:00,0.26,96.00,0.78,209.40,0.00,0.00
07/01/2026,23:30,0.06,96.70,0.93,220.60,0.00,0.00
08/01/2026,24:00,0.30,96.70,1.04,219.30,0.00,0.00
08/01/2026,0:30,0.32,96.20,0.97,214.30,0.00,0.00
08/01/2026,1:00,0.37,95.90,0.96,203.40,0.00,0.00
08/01/2026,1:30,0.70,96.20,0.98,214.50,0.00,0.00
08/01/2026,2:00,1.06,94.90,0.96,216.60,0.00,0.00
08/01/2026,2:30,0.57,95.00,0.84,198.50,0.00,0.00
08/01/2026,3:00,0.57,96.10,0.72,196.80,0.00,0.00
08/01/2026,3:30,1.26,95.70,0.93,220.40,0.00,0.00
08/01/2026,4:00,1.77,93.90,1.04,229.90,0.00,0.00
08/01/2026,4:30,2.10,92.50,1.10,229.20,0.00,0.00
08/01/2026,5:00,2.27,91.90,0.97,239.20,0.00,0.00
08/01/2026,5:30,2.27,91.70,1.12,233.50,0.00,0.00
08/01/2026,6:00,2.54,90.70,1.26,238.50,0.00,0.00
08/01/2026,6:30,2.56,90.10,1.01,237.10,0.00,0.00
08/01/2026,7:00,2.56,89.80,1.13,241.60,0.00,0.00
08/01/2026,7:30,2.58,89.90,1.26,229.70,0.66,0.00
08/01/2026,8:00,2.56,89.60,1.20,238.60,6.54,0.00
08/01/2026,8:30,2.69,89.40,1.40,234.10,23.86,0.00
08/01/2026,9:00,2.92,89.00,1.31,243.00,53.38,0.00
08/01/2026,9:30,3.14,88.10,1.36,246.90,76.10,0.00
08/01/2026,10:00,3.21,87.60,1.25,240.70,95.90,0.00
08/01/2026,10:30,3.54,86.50,1.24,251.40,123.20,0.00
08/01/2026,11:00,3.78,85.60,1.31,238.10,159.10,0.00
08/01/2026,11:30,4.09,84.10,1.20,249.60,186.50,0.00
08/01/2026,12:00,4.89,81.10,1.40,246.00,427.10,0.00
08/01/2026,12:30,5.64,78.50,1.32,250.40,344.90,0.00
08/01/2026,13:00,5.93,76.80,1.45,264.50,411.70,0.00
08/01/2026,13:30,6.53,75.40,1.64,270.40,417.40,0.00
08/01/2026,14:00,6.28,76.60,1.54,267.50,312.10,0.00
08/01/2026,14:30,5.82,79.10,1.48,263.40,189.70,0.00
08/01/2026,15:00,6.22,78.50,1.38,263.80,284.80,0.00
08/01/2026,15:30,6.20,78.90,1.44,268.20,217.30,0.00
08/01/2026,16:00,5.84,80.50,1.46,269.20,137.80,0.00
08/01/2026,16:30,5.38,82.30,1.27,265.00,70.70,0.00
08/01/2026,17:00,4.71,84.70,0.99,265.90,26.91,0.00
08/01/2026,17:30,3.96,88.00,0.90,255.10,3.21,0.00
08/01/2026,18:00,3.40,90.10,0.80,252.90,0.00,0.00
08/01/2026,18:30,2.87,91.70,0.72,233.10,0.00,0.00
08/01/2026,19:00,2.29,93.50,0.86,219.00,0.00,0.00
08/01/2026,19:30,2.12,94.00,0.71,219.30,0.00,0.00
08/01/2026,20:00,2.03,95.60,1.01,228.70,0.00,0.00
08/01/2026,20:30,2.92,94.50,1.36,243.00,0.00,0.00
08/01/2026,21:00,3.25,93.40,1.60,253.80,0.00,0.00
08/01/2026,21:30,3.16,93.00,1.75,245.90,0.00,0.00
08/01/2026,22:00,3.21,93.50,1.75,255.60,0.00,0.00
08/01/2026,22:30,3.38,93.80,1.48,251.70,0.00,0.00
08/01/2026,23:00,3.54,94.20,1.68,251.00,0.00,0.00
08/01/2026,23:30,3.61,96.10,1.51,244.00,0.00,0.00
09/01/2026,24:00,3.61,97.30,1.34,239.50,0.00,0.00
09/01/2026,0:30,3.70,97.80,1.41,214.70,0.00,0.00
09/01/2026,1:00,3.83,97.30,1.48,214.20,0.00,0.00
09/01/2026,1:30,3.83,97.90,1.71,212.40,0.00,0.00
09/01/2026,2:00,4.10,97.90,1.43,209.40,0.00,0.00
09/01/2026,2:30,4.43,96.30,1.80,212.40,0.00,0.00
09/01/2026,3:00,4.63,94.10,1.82,217.50,0.00,0.00
09/01/2026,3:30,5.16,94.70,2.15,224.20,0.00,0.00
09/01/2026,4:00,5.34,95.70,2.44,217.60,0.00,0.00
09/01/2026,4:30,5.76,93.80,2.19,229.00,0.00,0.00
09/01/2026,5:00,5.85,92.80,2.00,230.50,0.00,0.00
09/01/2026,5:30,5.84,93.10,2.16,229.30,0.00,0.00
09/01/2026,6:00,6.04,93.10,2.04,233.20,0.00,0.00
09/01/2026,6:30,6.11,93.00,2.02,234.80,0.00,0.00
09/01/2026,7:00,6.00,93.40,2.00,238.90,0.00,0.00
09/01/2026,7:30,6.13,93.70,1.89,234.60,0.45,0.00
09/01/2026,8:00,6.31,92.40,2.11,225.80,5.35,0.00
09/01/2026,8:30,6.58,91.30,2.25,227.80,29.11,0.00
09/01/2026,9:00,7.05,89.10,2.50,227.80,110.70,0.00
09/01/2026,9:30,7.47,87.30,2.36,225.80,169.80,0.00
09/01/2026,10:00,7.73,87.30,2.14,226.80,112.00,0.00
09/01/2026,10:30,7.98,89.90,2.16,230.60,145.80,0.00
09/01/2026,11:00,8.27,89.00,1.92,238.20,130.60,0.00
09/01/2026,11:30,9.38,85.10,1.90,255.90,172.20,0.00
09/01/2026,12:00,10.51,80.10,2.35,257.80,276.30,0.00
09/01/2026,12:30,10.93,78.60,2.16,258.40,313.80,0.00
09/01/2026,13:00,11.35,76.20,2.67,262.10,378.00,0.00
09/01/2026,13:30,12.14,67.83,2.92,257.20,433.50,0.00
09/01/2026,14:00,11.99,64.48,2.81,265.00,391.00,0.00
09/01/2026,14:30,11.92,65.06,2.70,263.70,273.10,0.00
09/01/2026,15:00,11.70,62.63,2.44,268.80,257.20,0.00
09/01/2026,15:30,11.96,60.59,2.48,276.30,273.10,0.00
09/01/2026,16:00,11.54,61.39,2.25,271.30,182.30,0.00
09/01/2026,16:30,11.01,63.77,2.04,267.00,128.70,0.00
09/01/2026,17:00,10.01,67.57,1.93,260.30,33.21,0.00
09/01/2026,17:30,8.95,72.20,1.56,256.00,4.75,0.00
09/01/2026,18:00,8.24,71.80,1.81,261.80,0.04,0.00
09/01/2026,18:30,7.69,74.60,1.95,260.20,0.00,0.00
09/01/2026,19:00,7.27,76.30,1.78,257.30,0.00,0.00
09/01/2026,19:30,6.65,78.70,1.57,254.60,0.00,0.00
09/01/2026,20:00,6.31,80.30,1.73,248.50,0.00,0.00
